0.1589958159  0.00122416911805
0.209205020921  0.0535528311195
0.296025104603  0.105828202177
0.411087866109  0.156606859001
0.534518828452  0.21028454319
0.646443514644  0.262523371886
0.733263598326  0.316254347018
0.796025104603  0.370020341915
0.838912133891  0.420904058029
0.866108786611  0.474721821271
0.883891213389  0.525642079748
0.893305439331  0.578030123087
0.896443514644  0.630427302017
0.893305439331  0.684289220612
0.883891213389  0.736704670723
0.866108786611  0.789132301621
0.838912133891  0.841573635904
0.801255230126  0.894030196172
0.751046025105  0.94650502762
