0.269874476987  0.00251837776275
0.285564853556  0.0519860773602
0.31589958159  0.105799272807
0.355648535565  0.156687556717
0.400627615063  0.210479435786
0.446652719665  0.262814188181
0.491631799163  0.315150463174
0.531380753138  0.36749435116
0.564853556485  0.419847374736
0.589958158996  0.473668183175
0.607740585774  0.524588441651
0.616108786611  0.578433611664
0.61820083682  0.630832313192
0.611924686192  0.683243195508
0.598326359833  0.735664736012
0.57949790795  0.788093889508
0.553347280335  0.841989305269
0.526150627615  0.894430639552
0.497907949791  0.946873496434
0.473849372385  0.997854658847
