0.174690508941  0
0.176066024759  0.0472103004292
0.182943603851  0.0987124463519
0.19257221458  0.152360515021
0.206327372765  0.206008583691
0.218707015131  0.257510729614
0.232462173315  0.311158798283
0.246217331499  0.364806866953
0.258596973865  0.414163090129
0.270976616231  0.469957081545
0.28060522696  0.519313304721
0.287482806052  0.572961373391
0.291609353508  0.62660944206
0.291609353508  0.68025751073
0.290233837689  0.731759656652
0.283356258597  0.783261802575
0.276478679505  0.836909871245
0.266850068776  0.890557939914
0.257221458047  0.944206008584
0.250343878955  0.99356223176
